Cust_ID;Churn;Name;Longevity;Year_Birth;TypeTravel;RoomType;RewardPoints;Comfort;ReceptionSchedule;FoodDrink;Location;Wifi;Amenities;Staff;OnlineBooking;PriceQuality;RoomSpace;CheckOut;Checkin;Cleanliness;BarService
8568;churn;Ms. Jenny Bell;no;1984;business;double;5310;1;3;1;3;5;1;5;5;1;3;3;4;3;5
8569;nochurn;Mr. Christopher Hampton;yes;1974;business;single;3489;3;3;3;3;2;5;4;4;4;4;4;3;4;5
8570;churn;Mr. Gary Johnson;yes;1992;leisure;single;4817;2;4;2;3;3;2;3;3;4;1;4;1;2;3
8571;churn;Mr. Craig Lewis;yes;1954;leisure;double;4047;4;4;4;3;2;4;2;2;1;5;4;2;4;2
8572;churn;Ms. Loretta Peters;no;1987;business;single;4128;1;1;1;2;1;2;2;4;4;4;4;2;4;2
8573;nochurn;Ms. Monica Gross PhD;yes;1998;business;single;4483;1;1;1;1;5;5;5;5;3;3;5;4;5;5
8574;nochurn;Ms. Mary Barrett MD;yes;2013;leisure;double;5596;5;4;5;3;5;5;5;5;5;3;5;4;4;5
8575;nochurn;Ms. Maria Flowers;yes;2008;leisure;double;4497;5;2;5;4;5;2;4;4;4;2;1;1;4;3
8576;nochurn;Mr. Jerry Duncan;yes;1980;business;single;6558;4;4;3;4;2;5;5;4;4;4;4;5;4;4
8577;churn;Mr. Kevin Walker;yes;1972;business;single;3163;3;2;2;2;4;4;3;3;3;4;3;1;3;2
8578;nochurn;Mr. Peter Richard;yes;1965;business;double;5644;5;1;1;1;5;5;5;5;3;1;2;4;2;5
8579;nochurn;Ms. Ashley Chavez;yes;1978;business;single;4050;1;1;1;1;3;5;5;5;5;5;5;3;5;4
8580;nochurn;Ms. Emily Short;yes;1989;leisure;double;4155;2;2;2;2;4;4;4;4;4;2;5;3;4;4
8581;nochurn;Ms. Lynn Santos;yes;1984;leisure;double;3946;4;5;4;2;2;4;2;2;3;2;4;3;5;2
8582;nochurn;Mr. Joseph Green;yes;1963;business;single;3986;1;1;1;1;4;5;4;4;4;5;4;5;4;3
8583;nochurn;Mr. Paul Garner;yes;1981;business;single;6790;1;1;1;1;3;4;4;5;5;5;4;4;5;4
8584;nochurn;Ms. Michelle Morris;yes;1990;business;single;3801;2;2;2;2;5;5;5;5;3;1;1;2;3;5
8585;nochurn;Mr. Craig Rodriguez;yes;1986;business;double;5946;4;1;1;1;4;5;4;4;2;2;4;5;4;4
8586;nochurn;Mr. Joe Daugherty;yes;1958;leisure;double;5235;4;4;4;5;5;4;5;5;4;5;5;3;5;5
8587;nochurn;Ms. Mercedes Lee;yes;1977;business;single;6498;2;2;2;2;3;4;4;5;5;5;5;4;5;3
8588;churn;Mr. William Ewing;yes;1959;business;single;4873;3;1;3;3;2;4;3;3;3;3;3;4;3;4
8589;nochurn;Ms. Frances Jennings;y;1980;business;single;5713;2;2;2;2;2;5;4;3;3;4;3;4;3;4
8590;churn;Mr. Curtis Bell;yes;1990;leisure;suite;4078;1;5;2;4;2;3;5;3;3;4;5;5;5;5
8591;nochurn;Ms. Laura Ross;yes;1985;business;single;5894;5;5;5;5;2;2;4;5;5;5;5;3;5;2
8592;churn;Mr. Christopher Booth;yes;1975;business;single;3361;2;5;5;5;4;3;3;4;4;4;2;2;4;1
8593;nochurn;Mr. Kevin Wolf;yes;1981;business;single;4253;0;0;0;4;2;5;5;4;4;4;4;4;4;5
8594;churn;Mr. Michael Irwin;yes;1978;leisure;double;5005;3;4;3;4;1;3;1;1;5;3;4;4;4;1
8595;nochurn;Ms. Michelle Robertson;yes;1992;leisure;double;4637;0;5;0;2;1;0;1;1;5;1;3;5;1;1
8596;nochurn;Ms. Hannah Fletcher;yes;1983;business;single;6614;3;3;3;3;4;5;5;4;4;4;4;5;4;3
8597;churn;Mr. Donald Atkinson;yes;1971;leisure;double;5764;2;4;2;3;2;2;3;2;4;4;5;4;5;2
8598;nochurn;Mr. Daniel Quinn;yes;1983;business;double;4707;4;1;1;1;4;4;4;4;1;1;4;3;3;4
8599;nochurn;Ms. Vanessa Terry;yes;1978;business;single;4268;5;5;5;5;1;2;3;5;5;5;5;5;5;1
8600;nochurn;Mr. Alexander Cole;yes;1989;business;single;4713;1;1;1;1;5;5;5;5;3;2;5;5;4;5
8601;churn;Mr. Larry Adams;yes;2013;leisure;double;5028;2;1;2;4;1;2;1;1;1;5;4;4;3;1
8602;nochurn;Ms. Sharon Novak;yes;1954;leisure;double;4577;0;4;0;2;4;5;5;3;3;3;2;4;3;5
8603;nochurn;Mr. Steven Brown;yes;1973;business;single;3177;1;1;1;1;5;1;2;5;5;5;5;3;5;2
8604;nochurn;Ms. Kylie Shaw;yes;1995;business;single;5720;5;5;5;5;4;4;4;4;4;4;5;4;4;4
8605;churn;Mr. Joseph Walker;no;1994;business;double;5233;2;4;1;3;5;1;5;5;1;2;4;3;4;5
8606;nochurn;Mr. Joseph Brown;yes;1975;business;single;3239;5;5;5;5;5;4;5;4;4;4;4;5;4;4
8607;churn;Ms. Kelly Rose;yes;2008;leisure;double;5367;4;4;4;5;5;4;5;5;4;4;4;3;4;5
8608;nochurn;Ms. Lisa Walters;yes;1963;leisure;single;6536;5;5;5;5;5;4;4;4;4;4;4;5;4;3
8609;nochurn;Ms. Angel Phelps;yes;1990;business;suite;5522;5;4;4;4;5;5;5;5;5;1;2;2;4;5
8610;churn;Mr. Larry Martinez;yes;1962;business;double;5230;2;1;3;1;2;2;2;2;3;2;3;4;3;2
8611;nochurn;Mr. Larry Alexander;yes;1970;business;single;6534;5;5;4;5;4;4;4;5;5;5;5;5;5;4
8612;churn;Ms. Sandra Berger;no;1984;business;double;5350;3;1;3;4;4;3;4;4;1;4;3;4;4;4
8613;churn;Mr. Brian Vasquez;yes;1999;business;single;3505;4;4;4;4;4;4;4;4;4;5;3;2;3;4
8614;churn;Mr. Joshua Page;no;1987;business;single;5082;1;1;1;2;4;1;2;4;5;5;4;3;5;4
8615;nochurn;Ms. Gina Rivers;yes;1995;business;double;3932;5;3;3;3;5;4;4;5;1;2;3;3;4;5
8616;churn;Ms. April Webb;no;1996;business;double;5463;3;2;3;4;2;3;2;2;2;4;3;1;4;2
8617;churn;Ms. Melissa Harrell;no;1986;business;single;3033;2;2;2;4;2;5;5;3;3;4;5;5;3;5
8618;churn;Ms. Michelle Brooks;yes;1983;business;double;4264;1;1;4;1;1;1;1;1;3;4;3;1;3;1
8619;churn;Mr. Paul Johnson;yes;1965;leisure;double;5788;3;5;3;3;3;3;4;3;3;2;4;3;4;3
8620;nochurn;Mr. Brian Jenkins;yes;1972;business;single;4520;2;2;2;2;4;3;5;5;5;5;5;3;5;4
8621;nochurn;Ms. Molly Miller;yes;1967;leisure;double;6014;5;4;1;4;5;5;5;5;1;1;1;5;4;5
8622;nochurn;Ms. Jacqueline Jackson;yes;1982;business;single;6164;4;4;4;4;2;2;2;4;4;4;4;5;4;5
8623;nochurn;Mr. John Moore;yes;1980;business;single;5543;5;5;5;5;4;4;4;5;5;5;5;5;5;4
8624;nochurn;Mr. Alexander Diaz;yes;1964;business;single;6087;2;2;2;2;2;5;4;4;4;4;4;5;4;5
8625;nochurn;Ms. Kathleen Kirby;yes;1990;business;single;2356;1;1;1;1;5;5;5;5;3;5;5;5;5;5
8626;nochurn;Mr. Mr. Michael Mcdonald;yes;1976;business;single;3413;4;4;4;4;5;5;4;4;4;4;5;5;4;4
8627;churn;Mr. Thomas Chapman;yes;1967;leisure;double;5321;3;5;3;4;1;3;1;1;5;5;5;5;5;1
8628;nochurn;Ms. Patricia Nelson;yes;1975;leisure;double;6710;2;2;2;2;2;4;5;5;5;5;4;4;5;4
8629;churn;Mr. Mark Smith;no;1967;business;double;4963;4;0;4;5;3;4;3;3;1;2;1;4;2;3
8630;churn;Mr. Vincent Hudson;yes;1972;leisure;double;5005;3;4;3;1;4;3;4;4;5;2;5;3;3;4
8631;nochurn;Ms. Jennifer Bruce;yes;1992;leisure;double;5134;5;3;5;2;5;5;5;5;5;3;5;4;5;5
8632;nochurn;Ms. Rebecca Martin;yes;1999;leisure;double;5641;4;3;4;3;2;3;3;4;4;4;5;4;4;3
8633;churn;Mr. Rodney Thompson MD;yes;2014;leisure;double;5485;2;4;2;3;2;2;2;2;5;5;4;4;5;2
8634;nochurn;Mr. Guy Howell;yes;1984;business;single;5524;3;3;3;3;3;5;4;4;4;5;4;5;4;3
8635;nochurn;Mr. Joshua Armstrong;yes;1971;business;double;3482;4;3;3;3;4;4;4;4;1;2;4;3;4;4
8636;nochurn;Ms. Janice Anderson;yes;1991;business;single;4708;2;2;2;2;4;4;4;4;3;4;4;5;4;4
8637;churn;Ms. Samantha Noble;no;1999;business;double;5675;3;1;3;2;5;3;1;5;1;4;2;4;3;5
8638;churn;Mr. Joseph Murphy;yes;1991;leisure;suite;4747;3;4;2;3;4;2;3;4;4;3;5;4;4;4
8639;nochurn;Mr. Jonathan Johnson;yes;1974;business;single;5544;5;5;4;5;3;4;5;4;4;5;4;4;4;4
8640;churn;Mr. Benjamin Bush;yes;1967;business;single;6658;2;4;2;2;3;2;2;2;2;2;2;1;2;1
8641;nochurn;Ms. Julie Myers;yes;2008;leisure;double;4700;5;5;5;1;5;5;5;5;3;2;4;3;4;5
8642;nochurn;Ms. Pamela Harris;yes;1975;leisure;double;6429;1;1;1;1;2;4;5;4;4;4;4;4;4;5
8643;churn;Mr. Marc Martin;yes;1962;leisure;double;4428;3;4;3;4;5;3;5;5;1;1;2;2;3;5
8644;nochurn;Mr. Justin Weber;yes;1996;business;single;4124;1;1;1;1;5;5;5;5;4;3;5;3;4;5
8645;nochurn;Ms. Amanda Ramirez;yes;1972;business;single;4145;4;4;4;4;3;5;5;4;4;4;4;5;4;4
8646;nochurn;Mr. William Carter;yes;1979;business;single;4903;5;5;5;5;3;4;5;5;5;5;5;3;5;4
8647;churn;Mr. David Copeland;no;1982;business;single;5206;1;1;1;3;1;1;1;1;3;2;5;2;3;1
8648;churn;Ms. Kristen Castaneda;no;1983;business;double;4835;3;3;3;4;4;3;4;4;4;2;4;1;3;4
8649;churn;Mr. Joseph Armstrong;yes;1971;leisure;double;5232;3;5;3;1;1;3;1;1;1;1;4;3;5;1
8650;nochurn;Ms. Judy Burgess;yes;1965;business;single;3703;4;4;4;4;2;4;5;3;3;3;3;3;3;3
8651;nochurn;Mr. Ryan Dyer;yes;1976;business;single;6351;5;5;5;5;3;4;5;4;4;4;4;3;4;3
8652;nochurn;Ms. Michele Miller;yes;2000;leisure;single;4789;5;4;4;4;5;4;5;5;3;4;4;5;4;5
8653;nochurn;Mr. Benjamin Torres;yes;1962;business;single;5148;2;2;2;2;5;4;5;5;5;5;5;4;5;5
8654;nochurn;Ms. Courtney Murillo;y;1979;leisure;double;6199;0;0;0;4;2;4;4;1;1;1;1;5;1;4
8655;churn;Ms. Lisa French;yes;1968;business;single;6401;3;2;2;2;5;4;3;3;3;3;3;2;3;3
8656;nochurn;Mr. Jordan Stevens;yes;1974;business;single;5348;0;0;0;2;3;5;4;3;3;3;3;3;3;5
8657;churn;Ms. Michelle Kirby;no;2006;business;double;3220;1;1;1;3;5;1;5;5;2;2;3;2;4;5
8658;nochurn;Ms. Kimberly Ruiz;yes;1992;leisure;single;5286;5;5;5;5;3;4;4;5;5;5;5;5;5;4
8659;churn;Mr. Roy Smith;yes;1956;business;double;5531;3;5;3;5;3;3;3;3;3;3;4;2;3;3
8660;nochurn;Ms. Dawn Bell;yes;1992;business;single;2305;4;4;4;4;5;5;5;5;5;4;5;5;5;5
8661;churn;Mr. Kenneth Henderson;yes;1981;leisure;double;4661;3;4;2;4;3;2;3;3;4;2;3;3;4;3
8662;churn;Mr. Christopher Mann;yes;1968;leisure;double;4371;1;4;2;4;4;2;4;4;3;5;3;2;1;4
8663;churn;Mr. Ryan Mcpherson;yes;1974;leisure;double;5213;1;4;0;2;5;0;5;5;4;2;4;3;4;5
8664;churn;Mr. Matthew Miller;yes;1959;leisure;double;5196;4;5;4;2;5;4;5;5;3;4;4;4;5;5
8665;nochurn;Ms. Jennifer Watson;yes;2004;leisure;suite;5744;4;4;1;4;2;3;4;5;5;4;5;3;5;3
8666;churn;Mr. Robert Ramos;no;1996;business;double;5009;3;3;3;4;1;3;1;1;1;2;4;4;4;1
8667;churn;Ms. Haley Moore;no;1991;business;suite;4849;1;1;1;4;2;1;2;2;2;2;3;3;4;2
8668;nochurn;Ms. Brandi Brown;yes;1999;business;single;4174;1;1;1;1;3;3;3;3;3;3;4;5;1;3
8669;nochurn;Ms. Catherine Burch;yes;1985;leisure;double;4658;4;4;4;4;3;1;3;4;4;4;4;5;4;5
8670;nochurn;Mr. Christian Butler;yes;1966;business;single;3136;5;4;5;5;5;5;4;5;5;5;5;4;5;3
8671;churn;Mr. James Newton;yes;1982;business;double;4931;3;1;1;1;3;3;3;3;4;2;4;4;3;3
8672;churn;Ms. Sandra Jackson;no;1995;business;single;3376;2;0;2;3;2;2;2;4;5;4;4;2;3;2
8673;churn;Mr. Samuel Barker;no;1993;business;single;4756;3;3;3;4;3;3;3;3;3;1;4;2;4;3
8674;nochurn;Ms. Valerie Pham;yes;1976;business;single;4276;0;0;0;4;5;5;5;1;1;1;1;3;1;5
8675;nochurn;Ms. Brittany Salinas;yes;1977;business;single;4700;5;5;5;5;5;4;4;4;4;4;4;3;4;5
8676;nochurn;Ms. Robin Alexander;yes;1994;business;single;5480;1;1;1;1;5;4;5;5;5;3;4;5;5;5
8677;churn;Ms. Jennifer Moon;yes;1960;leisure;suite;6610;3;5;3;4;3;5;5;1;1;3;1;5;1;5
8678;nochurn;Ms. Madeline Kirk;yes;1965;business;single;4336;4;4;4;4;2;4;5;4;4;5;4;4;4;4
8679;nochurn;Mr. Kevin Russell;yes;1973;business;single;3789;3;3;3;3;5;4;5;4;4;4;4;4;4;4
8680;nochurn;Ms. Robin Valentine;yes;2004;leisure;double;4253;1;1;1;1;3;3;3;3;5;2;5;5;5;3
8681;churn;Ms. Anna Miller;yes;1997;business;single;5113;3;1;1;1;3;3;3;3;3;2;3;1;4;3
8682;churn;Mr. Charles Jones;yes;1961;leisure;double;4141;4;5;4;1;2;4;4;2;4;5;4;3;5;2
8683;nochurn;Mr. Charles Suarez;yes;1980;business;single;6913;1;1;1;1;5;4;5;5;5;5;5;5;5;5
8684;nochurn;Ms. Christine Gutierrez;yes;1964;business;single;3450;4;4;4;4;3;4;5;4;4;4;4;4;4;5
8685;churn;Mr. Andrew Smith;yes;1974;leisure;double;4680;1;4;1;2;2;1;2;2;5;3;4;5;5;2
8686;nochurn;Ms. Elizabeth Young;no;;business;single;4867;5;5;5;1;3;5;4;3;4;3;5;3;4;3
8687;nochurn;Ms. Jennifer Randall;yes;1997;leisure;double;4579;2;2;2;2;5;5;5;5;5;5;5;3;5;5
8688;nochurn;Mr. Dustin Norris;no;1967;business;single;4988;5;5;5;3;5;5;5;5;3;2;4;3;4;5
8689;churn;Ms. Rebecca Shaffer;yes;1970;business;single;5125;2;1;1;1;3;4;4;2;2;2;2;4;2;2
8690;nochurn;Mr. William Chambers;yes;1981;business;single;6639;4;4;4;4;3;4;5;4;4;4;4;3;4;4
8691;churn;Ms. Brittney Fisher;yes;1976;business;single;3006;3;4;4;4;3;4;4;3;3;3;3;4;3;3
8692;nochurn;Ms. Kristen Maldonado;yes;1952;leisure;double;6886;2;2;2;2;5;5;2;4;4;4;4;4;4;2
8693;nochurn;Ms. Dawn Miller;yes;1980;leisure;double;4976;5;1;1;1;5;5;5;5;3;5;2;2;5;5
8694;nochurn;Mr. Mike Sparks;yes;1980;business;single;4493;3;3;2;3;4;3;3;4;4;3;4;3;5;3
8695;churn;Mr. Kyle Smith;no;1961;business;double;5233;4;4;4;4;4;4;4;4;2;4;4;3;4;4
8696;nochurn;Ms. Sara Walker;yes;2001;leisure;double;4727;1;1;5;1;5;5;4;4;4;4;4;4;4;4
8697;churn;Mr. Oscar Williams;no;1997;business;double;4967;4;4;4;3;5;4;5;5;4;4;4;3;5;5
8698;nochurn;Ms. Sheena Whitney;yes;1980;business;single;4604;2;2;2;2;2;5;4;3;3;3;3;3;3;3
8699;nochurn;Mr. Edward Khan;y;;business;single;6081;3;3;3;3;5;4;4;5;5;5;5;3;5;4
8700;churn;Ms. Judy Ewing;yes;1982;leisure;double;4074;4;5;4;5;5;4;5;5;2;2;3;3;1;5
8701;churn;Mr. Christopher Moreno;yes;1936;business;single;1620;3;4;4;4;3;3;3;3;3;3;3;3;3;3
8702;nochurn;Ms. Victoria Bush;yes;1981;business;single;5551;2;2;2;2;5;4;4;4;4;4;4;3;4;5
8703;churn;Mr. David Ramsey;yes;2013;leisure;double;4578;2;5;2;4;1;2;1;1;4;5;1;5;1;1
8704;churn;Ms. Brandy Shaffer;yes;1974;business;double;6174;3;1;2;1;4;3;2;3;3;3;3;3;3;1
8705;churn;Ms. Elizabeth Anderson;yes;;business;suite;4213;3;4;4;4;3;3;3;3;3;5;4;2;4;3
8706;churn;Mr. Wayne Parker;yes;1974;business;single;6793;2;4;4;4;5;4;4;3;3;3;2;1;3;2
8707;churn;Mr. Alexander Ward;no;1999;business;double;5425;1;2;1;3;4;1;4;4;2;1;4;1;3;4
8708;churn;Mr. Stephen Phillips;yes;1969;leisure;double;5398;4;5;4;1;3;4;3;3;4;1;3;2;4;3
8709;nochurn;Ms. Crystal Holloway;yes;1987;business;single;6255;5;5;5;5;2;5;3;3;3;4;3;2;3;4
8710;churn;Mr. Justin Santana;yes;2006;leisure;double;5395;3;5;3;2;2;3;1;2;3;5;4;5;4;2
8711;nochurn;Mr. Christopher James;yes;1974;business;suite;5305;4;5;5;5;4;4;4;4;4;3;1;5;5;4
8712;churn;Ms. Virginia Thompson;yes;1970;business;single;6784;3;2;2;2;5;2;3;3;3;3;3;2;3;4
8713;nochurn;Mr. John Parsons;yes;1962;business;single;5648;2;2;2;2;4;5;4;4;4;4;4;4;4;3
8714;churn;Ms. Brandy Cox;yes;1978;business;double;5976;2;1;1;1;2;3;3;2;2;2;2;1;2;1
8715;churn;Mr. Brian Taylor;no;1995;business;double;4162;2;2;2;4;4;2;4;4;2;2;4;4;3;4
8716;churn;Ms. Danielle Floyd;yes;1997;leisure;suite;5262;4;2;4;4;1;4;1;1;1;5;4;1;4;1
8717;nochurn;Mr. Alexander Martin;yes;1992;business;single;3997;2;2;2;2;5;5;5;5;5;5;4;5;4;5
8718;nochurn;Ms. Lisa Moran;yes;1984;business;double;5166;5;5;5;5;5;5;5;5;3;4;4;4;1;5
8719;churn;Ms. Michelle Davis MD;yes;1976;leisure;single;6536;4;4;4;4;5;3;3;1;1;4;3;2;1;2
8720;nochurn;Ms. Christina Green;yes;1969;business;single;4560;3;3;2;3;5;4;5;5;5;5;5;5;5;4
8721;churn;Mr. Matthew Barnes;yes;1999;leisure;double;5470;3;1;3;4;3;3;2;3;4;1;4;3;3;3
8722;churn;Ms. Theresa Deleon;yes;1985;business;single;5759;3;4;4;4;5;4;3;3;3;3;3;1;3;2
8723;churn;Mr. Jamie Walter;yes;1961;leisure;double;4860;1;4;1;2;2;1;2;2;5;2;5;5;4;2
8724;nochurn;Mr. Jason Shaffer;yes;1965;business;single;5798;4;4;4;4;2;4;4;4;4;4;4;3;4;5
8725;nochurn;Ms. Ashley Allen;yes;1955;leisure;double;5759;2;2;3;2;3;4;5;3;3;2;3;4;3;4
8726;churn;Mr. Kenneth Adkins;yes;1990;leisure;single;4330;3;3;3;3;2;3;5;2;5;1;5;2;2;2
8727;churn;Ms. Valerie Hayes;yes;1989;business;single;3295;3;2;2;2;3;3;3;3;3;1;4;3;3;3
8728;nochurn;Ms. Elizabeth Flores;yes;;business;single;4419;2;2;2;2;5;5;5;3;5;3;4;5;3;5
8729;churn;Mr. James Collins PhD;yes;1953;business;double;5446;3;1;5;5;3;3;3;3;1;4;4;3;3;3
8730;churn;Mr. Frank Hoover;yes;2006;leisure;suite;4657;1;4;0;3;3;0;3;3;4;3;3;4;4;3
8731;nochurn;Ms. Norma Cantrell;yes;1977;business;single;2373;5;5;3;5;4;4;4;4;4;5;5;4;5;4
8732;churn;Ms. Barbara Hernandez;no;2003;business;double;4904;3;4;4;3;4;1;1;1;5;5;3;1;4;1
8733;nochurn;Ms. Pamela Mclaughlin;yes;1967;business;single;6720;3;3;3;3;5;3;1;4;4;4;4;5;4;1
8734;nochurn;Ms. Ariana Kim;yes;1971;business;single;5295;2;2;2;2;3;5;5;5;5;5;5;4;5;4
8735;nochurn;Ms. Ann Walker;yes;1970;business;double;6927;5;3;3;3;1;1;1;4;4;5;4;1;4;2
8736;nochurn;Mr. Charles Wells;no;2001;business;single;4335;4;0;5;5;1;5;1;1;5;5;4;3;5;1
8737;churn;Ms. Ann Davidson;yes;1998;business;single;3794;3;3;3;3;3;3;3;3;1;5;3;1;3;3
8738;nochurn;Ms. Jackie Brewer;yes;1997;leisure;suite;5158;2;2;2;2;6;5;5;5;5;2;4;5;4;5
8739;nochurn;Ms. Alyssa Smith;yes;1952;leisure;double;5419;4;4;4;4;3;3;3;3;3;3;5;4;5;3
8740;nochurn;Mr. Michael Mckinney;yes;1981;business;single;5150;3;3;3;3;5;4;4;5;5;5;5;4;5;5
8741;nochurn;Mr. Kevin Higgins;yes;1972;business;single;3705;1;1;1;1;5;4;5;5;5;5;5;4;5;3
8742;churn;Ms. Patricia Arellano;no;2012;business;double;4609;2;2;2;2;2;2;3;2;5;5;4;1;3;2
8743;nochurn;Ms. Kimberly Landry;yes;1990;business;suite;5169;5;1;1;1;5;5;5;5;3;5;1;3;3;5
8744;churn;Mr. Theodore Huang;yes;1994;leisure;single;4852;2;4;2;3;4;2;4;4;1;4;4;3;3;4
8745;churn;Mr. Philip Keith;yes;1995;leisure;double;4130;2;5;2;3;5;2;5;5;5;3;5;3;4;5
8746;churn;Mr. William Jackson;yes;1994;leisure;double;5650;3;5;3;5;1;3;1;1;4;5;4;3;5;1
8747;nochurn;Ms. Kristi Roberson;yes;1980;business;single;4261;4;4;4;4;4;4;5;5;5;5;5;3;5;5
8748;churn;Ms. Traci Hawkins MD;yes;1976;business;double;6790;1;2;2;2;5;4;3;1;1;1;1;1;1;4
8749;nochurn;Ms. Lisa Nunez;no;1998;business;double;4766;0;1;1;3;5;1;5;5;1;4;3;3;2;5
8750;nochurn;Mr. Daniel Smith;yes;1972;business;single;6527;1;1;5;1;3;5;2;4;4;4;4;5;4;4
8751;nochurn;Ms. Gloria Thornton;yes;1977;business;single;5233;2;2;2;2;4;5;5;3;3;3;3;3;3;4
8752;nochurn;Ms. Melody Steele;yes;1992;business;single;4101;2;2;4;2;5;5;4;5;1;3;1;4;5;5
8753;nochurn;Ms. Kimberly Pratt;yes;1974;business;single;4516;5;5;5;5;4;5;4;4;4;4;4;3;4;3
8754;nochurn;Ms. Tiffany Curry;yes;1980;business;single;5380;3;3;3;3;2;5;5;3;3;3;3;5;3;4
8755;nochurn;Ms. Dorothy Travis;yes;1986;business;single;4120;5;5;5;5;4;5;4;4;4;5;4;4;4;5
8756;churn;Mr. Brandon Baldwin;yes;1977;leisure;double;4437;1;4;1;3;3;1;3;3;5;2;5;3;4;3
8757;churn;Mr. Cole Taylor;yes;1971;leisure;double;4641;3;4;2;4;1;2;1;1;3;3;4;5;5;1
8758;nochurn;Mr. Richard Carlson;yes;1966;business;single;4077;4;4;4;4;3;5;5;4;4;4;4;3;4;3
8759;churn;Ms. Brianna Morris;y;2007;business;suite;4324;1;3;3;3;1;2;1;1;2;1;3;2;3;1
8760;churn;Mr. Joshua Blake;no;1996;business;double;4986;3;2;2;5;2;2;3;2;4;1;4;1;2;2
8761;churn;Mr. Michael Castaneda;yes;2001;leisure;double;4470;2;1;2;3;5;2;5;5;1;1;4;2;3;5
8762;nochurn;Mr. Ryan Caldwell;yes;1992;business;single;4630;3;3;2;3;4;4;4;4;4;3;3;3;1;4
8763;nochurn;Ms. Krista Brandt;yes;1989;leisure;double;5002;4;4;4;4;3;5;5;5;5;5;5;5;5;5
8764;churn;Mr. Eric Carter;yes;1971;leisure;double;5723;3;2;3;4;2;3;2;2;2;3;4;2;3;2
8765;nochurn;Mr. Scott Armstrong;yes;1965;business;single;6301;5;5;5;5;3;5;5;5;5;5;5;5;5;4
8766;nochurn;Ms. Sarah Greene;yes;1992;business;single;3536;3;3;3;3;5;5;5;5;4;2;5;5;5;5
8767;nochurn;Ms. Mary Miller;no;1996;business;single;4719;5;5;5;1;2;5;3;2;3;2;4;4;4;2
8768;churn;Mr. Oscar Day;yes;1969;business;single;3465;3;3;3;3;5;4;3;3;3;3;3;2;3;2
8769;nochurn;Ms. Barbara Graham;yes;1977;business;single;6229;4;4;4;4;5;4;5;5;5;4;5;5;5;3
8770;nochurn;Mr. Mark Robinson;yes;1973;business;single;4954;3;3;3;3;3;4;4;2;2;2;2;4;2;4
8771;churn;Ms. Barbara Green;yes;1999;business;double;4962;3;3;3;3;3;3;1;3;3;5;3;3;3;3
8772;churn;Mr. Jordan Barry;no;2007;business;double;4590;3;3;3;4;5;3;1;5;1;2;4;2;4;5
8773;churn;Ms. Heather Hernandez;no;1972;business;double;4571;2;3;2;2;5;2;5;5;1;2;5;1;5;5
8774;churn;Ms. Lori Butler;yes;1954;business;single;6739;3;5;4;4;1;3;3;3;3;3;3;2;3;3
8775;nochurn;Ms. Mrs. Lisa Thompson DDS;yes;1966;business;single;3203;1;1;1;1;5;4;5;5;5;5;5;4;5;3
8776;churn;Mr. Benjamin Chen;no;1974;business;double;4982;4;1;3;3;1;3;4;1;4;1;3;2;3;1
8777;churn;Mr. James Thompson;yes;1987;leisure;double;5093;4;1;4;3;3;4;3;3;1;4;4;1;4;3
8778;churn;Mr. Larry Bell;yes;1967;leisure;suite;5168;3;2;3;4;4;3;4;4;4;1;4;3;4;4
8779;nochurn;Ms. Courtney Davis;y;1983;leisure;double;4875;4;2;2;2;4;4;4;4;4;3;4;3;4;4
8780;nochurn;Mr. Benjamin Mcdaniel;yes;1977;business;single;6524;5;5;1;5;3;4;5;5;5;5;5;4;5;5
8781;churn;Ms. Lindsay Brown;no;1997;business;double;5536;1;5;1;5;3;1;3;3;4;5;5;5;5;3
8782;nochurn;Mr. Daniel Stevens;yes;1971;business;single;5839;1;1;4;1;2;4;4;3;3;3;3;4;3;4
8783;nochurn;Ms. Brooke Reyes;yes;1986;business;single;6615;2;2;3;2;2;5;5;4;4;4;4;4;4;5
8784;nochurn;Mr. Thomas Smith;yes;1996;business;single;2689;4;4;2;4;4;4;4;4;4;4;4;3;3;4
8785;nochurn;Mr. Nathan Patel;no;2001;business;single;4335;5;4;5;2;1;5;5;1;3;3;4;4;4;1
8786;nochurn;Ms. Mrs. Stacy Owens;yes;1957;business;double;4460;4;2;2;2;4;4;4;5;3;4;5;4;4;4
8787;churn;Ms. Terri Porter;yes;1982;business;double;5445;4;2;2;2;4;4;4;4;2;3;3;4;3;4
8788;churn;Ms. Hannah Mack;no;1988;business;double;5830;1;2;1;4;4;1;4;4;1;2;3;4;3;4
8789;nochurn;Mr. Joseph Ellis;yes;1970;business;single;5560;4;4;4;4;4;4;4;4;4;5;4;3;4;5
8790;churn;Ms. Jessica Green;yes;1958;leisure;double;5983;4;5;4;3;2;4;3;5;5;4;1;3;5;1
8791;nochurn;Ms. Jessica Davis;yes;1986;business;single;4724;0;4;0;1;4;2;2;4;4;4;4;3;4;1
8792;nochurn;Ms. Sharon Page;yes;2004;leisure;double;4143;4;4;4;4;4;5;5;5;5;5;5;5;5;4
8793;nochurn;Ms. Margaret Snyder;yes;1973;business;single;4451;1;1;1;1;3;1;5;5;5;5;5;1;5;2
8794;churn;Ms. Lauren Werner;yes;1970;leisure;double;6906;3;5;3;5;5;4;4;3;3;3;3;5;3;5
